Length,Year,Beam,Draft,Is_Mono,Is_Diesel,Engine_Count,Cabins,Is_Inboard,Year_Listed,Is_Fiberglass,Is_cruiser,Is_daysailer,Is_masthead_sloop,Is_Cutter,Is_Ketch,Is_Excellent,Is_Fair,Is_Good,Is_Project_boat
42.0,1974,11.0,6.5,1,1,1,1.0,1,2017,0,1,0,0,1,0,0,0,0,0
28.5,1985,10.5,5.5,1,1,1,3.0,1,2020,1,1,0,1,0,0,1,0,0,0
26.0,2004,8.96,1.75,1,0,1,2.0,0,2014,1,0,1,0,0,0,0,0,1,0
25.0,1998,8.6,5.0,1,0,1,1.0,0,2022,1,0,1,0,0,0,1,0,0,0
42.0,2004,12.0,6.5,1,1,1,3.0,1,2016,1,1,0,0,0,0,1,0,0,0
45.0,1979,10.4,4.1,1,1,1,1.0,1,2015,0,1,0,0,0,1,0,0,1,0
36.0,2011,11.4,7.2,1,1,1,3.0,1,2016,1,0,0,0,0,0,1,0,0,0
26.0,1967,15.0,2.0,0,0,1,1.0,0,2016,1,0,0,0,0,0,0,0,0,0
26.0,1989,8.0,5.0,1,0,1,1.0,0,2014,1,0,0,0,0,0,0,0,1,0
27.0,1971,6.0,5.8,1,0,1,1.0,0,2019,1,1,0,1,0,0,0,1,0,0
37.0,1977,11.8,4.5,1,1,1,1.0,1,2020,1,1,0,1,0,0,0,0,1,0
24.0,1980,9.0,4.0,1,0,1,2.0,0,2014,1,0,0,1,0,0,0,0,1,0
27.0,1974,8.83,4.0,1,0,1,2.0,1,2014,1,1,0,1,0,0,1,0,0,0
35.0,1983,11.0,5.6,1,1,1,2.0,1,2018,1,1,0,0,1,0,0,1,0,0
30.0,1986,11.0,4.0,1,1,1,1.0,1,2014,1,1,0,1,0,0,0,0,1,0
27.0,1971,8.0,4.5,1,0,2,2.0,0,2021,1,1,0,0,0,0,0,0,1,0
34.0,1988,13.0,3.5,1,1,1,2.0,1,2019,1,1,0,1,0,0,0,0,1,0
25.0,1979,8.75,4.17,1,0,1,1.0,0,2017,1,0,0,0,0,0,0,0,0,0
32.0,1987,9.0,3.0,1,1,1,2.0,1,2019,1,1,0,0,1,0,0,0,1,0
30.0,1989,10.9,3.1,1,1,1,2.0,1,2019,1,1,0,1,0,0,0,0,1,0
27.2,1978,9.4,4.4,1,0,1,1.0,0,2017,1,1,0,1,0,0,0,0,1,0
36.4,1990,11.11,4.5,1,0,1,2.0,1,2021,1,1,0,1,0,0,1,0,0,0
29.5,1976,9.5,5.0,1,1,1,1.0,1,2021,0,1,0,1,0,0,1,0,0,0
26.0,2005,9.0,3.5,1,0,1,1.0,0,2018,1,1,0,0,0,0,1,0,0,0
34.0,1980,10.96,4.46,1,1,1,1.0,1,2019,1,0,0,0,0,0,1,0,0,0
38.0,1980,12.0,5.8,1,1,1,1.0,1,2017,1,1,0,0,0,1,0,0,1,0
27.0,1973,9.0,5.0,1,1,1,2.0,1,2015,1,1,0,1,0,0,0,0,1,0
21.0,1999,10.0,2.0,1,1,1,1.0,1,2021,0,1,0,0,0,0,0,0,1,0
24.0,1969,6.0,4.0,1,0,1,0.0,0,2018,1,1,0,1,0,0,0,0,1,0
33.0,1973,10.0,4.0,1,1,1,1.0,1,2021,1,0,1,1,0,0,0,1,0,0
28.0,1956,8.6,4.0,1,1,1,1.0,1,2017,0,1,0,1,0,0,0,0,1,0
43.2,1982,13.1,6.0,1,1,1,2.0,1,2014,1,1,0,0,1,0,0,0,0,1
36.0,1998,12.0,4.6,1,1,1,2.0,1,2020,1,1,0,0,0,0,1,0,0,0
36.0,1976,12.0,4.5,1,1,1,2.0,1,2019,1,1,0,1,0,0,0,0,1,0
39.0,2011,13.0,6.0,1,1,1,3.0,1,2017,1,0,0,0,0,0,1,0,0,0
29.0,1971,9.0,3.5,1,1,1,2.0,1,2016,1,0,0,0,0,0,0,0,1,0
32.0,1977,10.0,5.6,1,1,1,2.0,1,2016,1,1,0,1,0,0,0,0,1,0
30.0,1980,11.5,5.5,1,1,1,1.0,1,2019,1,1,0,1,0,0,0,0,1,0
31.0,1989,10.0,5.0,1,1,1,1.0,1,2021,1,1,0,0,1,0,1,0,0,0
36.0,1999,12.0,6.0,1,1,1,2.0,1,2022,1,0,0,1,0,0,1,0,0,0
30.0,1980,10.0,4.0,1,1,1,1.0,1,2012,1,1,0,0,0,0,1,0,0,0
37.0,1981,11.2,5.0,1,1,1,2.0,1,2012,1,1,0,1,0,0,0,0,1,0
23.0,1979,8.0,3.0,1,0,1,1.0,0,2013,1,1,0,1,0,0,0,0,1,0
28.0,1985,9.1,4.11,1,0,1,1.0,1,2017,1,1,0,0,0,0,0,0,1,0
30.0,1976,10.4,4.6,1,1,1,1.0,1,2019,1,1,0,0,0,0,0,0,1,0
30.0,1980,10.5,4.0,1,1,1,1.0,1,2020,1,1,0,0,0,0,0,0,1,0
27.0,1978,9.3,3.3,1,1,1,1.0,1,2019,1,1,0,1,0,0,0,0,1,0
41.0,2007,13.5,5.0,1,1,1,3.0,1,2022,1,1,0,0,0,0,1,0,0,0
29.0,1971,9.25,4.33,1,0,1,1.0,1,2014,1,0,0,1,0,0,0,0,1,0
32.6,1998,12.0,4.3,1,1,1,3.0,1,2021,1,0,0,1,0,0,1,0,0,0
38.0,1999,13.0,5.0,1,1,1,2.0,1,2015,1,1,0,1,0,0,1,0,0,0
30.0,1970,11.5,5.0,1,0,1,2.0,1,2011,1,1,0,1,0,0,0,0,1,0
35.0,1969,10.0,3.5,1,1,1,2.0,1,2017,1,1,0,1,0,0,0,0,1,0
26.0,1971,6.5,3.2,1,1,2,1.0,1,2015,1,0,1,0,1,0,0,1,0,0
27.0,1980,9.1,4.4,1,0,1,2.0,1,2016,1,0,0,1,0,0,0,0,0,0
39.0,2008,12.8,6.6,1,1,1,3.0,1,2019,1,1,0,0,0,0,0,0,0,0
35.0,2008,13.0,4.11,1,1,1,1.0,1,2022,1,1,0,0,0,0,1,0,0,0
38.0,1991,12.0,5.6,1,1,1,3.0,1,2011,1,1,0,1,0,0,0,0,1,0
32.0,1976,10.58,4.8,1,1,1,2.0,1,2013,1,0,0,1,0,0,0,0,0,0
46.0,1989,9.5,5.0,1,1,1,1.0,1,2021,0,1,0,0,0,0,1,0,0,0
29.0,1987,10.25,5.25,1,1,1,2.0,1,2017,1,1,0,1,0,0,0,0,1,0
36.0,1990,12.4,4.7,1,1,1,2.0,1,2022,1,1,0,1,0,0,0,0,1,0
19.0,1978,7.5,3.5,1,0,0,0.0,0,2016,1,0,1,0,0,0,0,0,0,0
27.0,1987,9.0,2.11,1,0,1,1.0,0,2013,1,1,0,0,0,0,0,0,1,0
26.0,1976,8.0,2.5,1,0,1,2.0,1,2011,1,0,1,1,0,0,0,0,1,0
28.5,1975,9.8,4.0,1,0,1,0.0,0,2017,1,1,0,0,0,0,0,0,1,0
41.0,2013,13.5,6.0,1,1,1,3.0,1,2022,1,1,0,0,0,0,0,0,0,1
30.0,1984,12.0,5.0,1,1,1,2.0,1,2014,1,1,0,0,0,0,1,0,0,0
27.0,1972,10.0,4.0,1,0,1,1.0,0,2017,1,0,0,1,0,0,0,0,1,0
23.0,1980,8.0,4.0,1,0,1,1.0,0,2010,1,0,0,0,0,0,0,0,1,0
32.0,1978,11.8,5.33,1,0,1,1.0,1,2014,1,0,0,1,0,0,0,0,1,0
25.0,1984,7.0,5.0,1,0,1,1.0,0,2016,1,1,0,0,0,0,0,0,1,0
19.0,1985,7.5,4.5,1,0,1,1.0,0,2019,1,1,0,0,0,0,0,0,1,0
35.0,1985,10.66,6.07,1,1,1,1.0,1,2022,1,0,0,0,0,0,1,0,0,0
33.0,2000,10.0,4.0,1,1,1,2.0,1,2014,1,1,0,0,0,0,0,0,1,0
25.0,1978,8.0,4.5,1,0,1,1.0,0,2017,1,0,0,0,0,0,1,0,0,0
24.8,1983,8.2,4.0,1,0,0,1.0,0,2016,1,0,1,0,0,0,0,0,1,0
43.0,2005,5.9,5.6,1,1,1,2.0,1,2021,1,0,0,0,0,0,1,0,0,0
42.0,1980,10.5,5.0,1,1,1,2.0,1,2018,0,1,0,0,0,0,0,0,1,0
30.6,1987,10.5,5.5,1,1,1,2.0,1,2017,1,0,0,1,0,0,1,0,0,0
42.0,1999,14.0,4.5,1,1,1,2.0,1,2015,1,1,0,0,0,0,1,0,0,0
36.0,1984,12.0,5.1,1,1,1,2.0,1,2022,1,1,0,1,0,0,0,0,1,0
29.1,1968,9.2,4.0,1,0,1,2.0,1,2022,1,0,0,1,0,0,0,0,1,0
43.0,2004,13.0,6.0,1,1,1,2.0,1,2019,1,1,0,1,0,0,1,0,0,0
47.0,1979,13.5,5.5,1,1,1,2.0,1,2016,1,0,0,0,0,0,0,0,1,0
35.0,1995,12.6,4.6,1,1,1,3.0,1,2014,1,1,0,0,0,0,1,0,0,0
45.0,1987,12.0,6.0,1,1,1,1.0,1,2022,1,1,0,0,0,0,0,0,0,0
32.0,1983,11.5,4.5,1,1,1,2.0,1,2021,1,1,0,1,0,0,1,0,0,0
23.0,1975,7.83,2.0,1,0,1,1.0,0,2011,1,1,0,1,0,0,1,0,0,0
31.0,1969,9.4,4.4,1,1,1,2.0,1,2014,1,1,0,0,0,1,0,0,1,0
28.0,1986,9.11,5.0,1,1,1,2.0,1,2017,1,0,0,1,0,0,0,0,1,0
40.0,1995,13.5,4.11,1,1,1,2.0,1,2019,1,1,0,0,0,0,0,0,1,0
26.0,1978,8.0,4.0,1,0,1,1.0,1,2016,1,0,0,0,0,0,0,0,0,0
36.0,1992,12.0,6.0,1,1,1,2.0,1,2022,1,1,0,1,0,0,0,0,1,0
27.0,1986,8.1,4.0,1,0,1,2.0,0,2012,1,1,0,1,0,0,0,0,1,0
28.0,2000,10.4,3.8,1,1,1,1.0,1,2019,1,0,1,0,0,0,0,0,1,0
23.17,1964,7.76,3.67,1,0,0,1.0,0,2016,1,1,0,1,0,0,0,1,0,0
27.0,1981,9.7,4.11,1,1,1,2.0,1,2014,1,0,0,1,0,0,0,0,1,0
30.0,1974,10.2,5.5,1,0,1,1.0,1,2016,1,1,0,1,0,0,0,0,1,0
22.0,1970,8.0,4.0,1,0,1,1.0,0,2010,1,1,0,1,0,0,0,0,1,0
28.0,1975,9.8,4.1,1,0,1,1.0,0,2020,1,0,0,1,0,0,0,0,1,0
47.0,1985,11.6,5.6,1,1,1,3.0,1,2017,1,1,0,0,0,1,0,0,1,0
30.0,1983,10.0,5.0,1,1,1,1.0,1,2021,1,0,0,1,0,0,1,0,0,0
24.0,1978,8.0,4.0,1,0,1,2.0,1,2014,1,0,0,0,0,0,1,0,0,0
25.0,1979,10.0,4.0,1,0,1,1.0,1,2022,1,0,0,1,0,0,1,0,0,0
21.8,1976,6.7,4.2,1,0,1,1.0,0,2017,1,1,0,0,0,0,0,0,1,0
13.75,1999,4.5,2.6,1,0,0,0.0,0,2013,1,0,0,0,0,0,1,0,0,0
34.5,1984,11.7,5.6,1,1,1,3.0,1,2016,1,1,0,1,0,0,0,0,1,0
32.0,1985,11.0,5.0,1,0,0,1.0,0,2015,1,0,0,0,0,0,0,0,0,1
34.0,2010,11.41,6.23,1,1,1,2.0,1,2014,1,0,0,1,0,0,1,0,0,0
14.3,2011,6.1,2.6,1,0,0,0.0,0,2022,1,0,1,0,0,0,1,0,0,0
35.0,1963,9.8,5.2,1,1,1,1.0,1,2016,1,1,0,1,0,0,0,0,1,0
33.5,1990,11.0,4.5,1,1,1,3.0,1,2016,1,1,0,0,0,0,1,0,0,0
20.0,1984,7.5,2.0,1,0,1,1.0,0,2017,1,0,1,1,0,0,1,0,0,0
24.75,1961,7.0,3.25,1,0,1,1.0,0,2014,1,1,0,1,0,0,0,0,0,1
27.0,1977,9.0,4.0,1,1,1,1.0,1,2013,1,1,0,1,0,0,0,0,1,0
25.0,1981,8.0,4.0,1,0,1,1.0,0,2020,1,0,0,0,0,0,0,0,1,0
34.0,1988,11.8,3.4,1,1,1,2.0,1,2019,1,1,0,0,1,0,1,0,0,0
41.0,1988,13.9,4.9,1,1,1,2.0,1,2020,1,1,0,1,0,0,0,0,1,0
32.8,2005,10.8,4.8,1,1,1,2.0,1,2018,1,1,0,0,0,0,1,0,0,0
45.0,1975,13.0,6.5,1,1,1,2.0,1,2020,1,1,0,0,1,0,0,0,1,0
27.0,1983,10.0,4.6,1,1,1,1.0,1,2015,1,0,0,0,0,0,0,0,1,0
37.3,1982,11.9,6.7,1,1,1,1.0,1,2019,1,1,0,0,0,0,1,0,0,0
26.0,1967,8.0,2.8,1,0,1,2.0,0,2012,1,1,0,1,0,0,0,0,0,0
37.0,1969,11.0,6.0,1,1,1,2.0,1,2022,1,1,0,0,0,0,0,1,0,0
31.0,1987,11.0,4.0,1,1,1,1.0,1,2018,1,1,0,1,0,0,0,0,1,0
36.0,1978,12.5,5.5,1,1,1,3.0,1,2021,1,1,0,1,0,0,1,0,0,0
26.0,1974,8.0,4.0,1,0,1,1.0,0,2015,1,1,0,0,0,0,1,0,0,0
27.0,1980,8.0,4.0,1,0,1,2.0,0,2016,1,0,0,1,0,0,0,0,1,0
22.0,1986,8.0,2.0,1,0,1,1.0,0,2012,1,1,0,0,0,0,0,0,1,0
31.0,1980,11.5,3.9,1,1,1,3.0,1,2019,1,1,0,0,0,0,0,0,1,0
32.0,1982,10.6,5.5,1,1,1,1.0,1,2018,1,0,0,1,0,0,1,0,0,0
47.0,1979,13.1,5.6,1,1,1,2.0,1,2015,1,1,0,1,0,0,1,0,0,0
42.0,1987,12.75,6.75,1,1,1,3.0,1,2019,1,0,0,1,0,0,1,0,0,0
27.0,1985,8.0,4.0,1,1,1,2.0,1,2014,1,1,0,1,0,0,0,0,1,0
46.0,1986,12.6,5.1,1,1,1,2.0,1,2020,1,1,0,0,1,0,1,0,0,0
30.0,1980,10.83,5.25,1,0,1,1.0,1,2019,1,1,0,0,0,0,0,0,1,0
36.2,1986,11.3,5.7,1,1,1,1.0,1,2022,1,1,0,0,1,0,1,0,0,0
29.0,1979,9.0,3.0,1,0,1,2.0,1,2017,1,1,0,0,1,0,0,0,0,0
35.0,1973,11.0,4.67,1,0,1,2.0,1,2019,1,1,0,1,0,0,0,0,0,1
44.0,1988,13.6,5.9,1,1,1,3.0,1,2022,1,1,0,0,1,0,0,0,1,0
24.0,1981,8.0,4.5,1,0,1,1.0,0,2019,1,0,1,1,0,0,0,0,1,0
41.0,1973,11.0,4.1,1,1,1,3.0,1,2019,1,1,0,0,0,0,0,0,1,0
39.0,1981,12.1,4.9,1,1,1,2.0,1,2022,1,1,0,0,0,0,0,0,1,0
41.0,1982,12.25,7.25,1,1,1,2.0,1,2022,0,0,0,0,1,0,0,1,0,0
35.6,2007,12.4,4.11,1,1,1,2.0,1,2020,1,1,0,1,0,0,1,0,0,0
31.0,1985,10.6,5.6,1,1,1,1.0,1,2017,1,0,0,0,0,0,0,1,0,0
32.0,1978,10.0,4.5,1,1,1,1.0,1,2018,1,1,0,1,0,0,0,0,0,0
18.0,1974,8.0,1.93,1,0,1,1.0,0,2022,1,0,1,0,0,0,0,0,1,0
24.0,1998,8.25,5.5,1,0,1,1.0,0,2020,1,0,1,1,0,0,0,0,1,0
37.5,1982,11.5,4.5,1,1,1,2.0,1,2018,1,1,0,1,0,0,0,0,1,0
36.0,1997,12.0,4.5,1,1,1,2.0,1,2018,1,1,0,0,0,0,0,0,1,0
30.0,1990,11.0,5.0,1,1,1,2.0,1,2019,1,1,0,0,0,0,0,1,0,0
36.0,1967,12.0,5.6,1,1,1,2.0,1,2017,1,0,0,1,0,0,0,0,1,0
22.0,1990,8.0,3.0,1,0,1,1.0,0,2021,1,1,0,1,0,0,1,0,0,0
28.0,1985,10.3,4.6,1,1,1,1.0,1,2019,1,1,0,0,0,0,1,0,0,0
30.0,1985,11.0,4.0,1,1,1,1.0,1,2018,1,1,0,1,0,0,1,0,0,0
27.0,1978,9.12,5.0,1,0,1,1.0,1,2016,1,1,0,1,0,0,0,0,1,0
31.4,1989,10.11,4.4,1,1,1,2.0,1,2015,1,0,0,1,0,0,1,0,0,0
28.0,1980,9.25,5.25,1,1,1,1.0,1,2022,1,0,0,0,0,0,0,0,1,0
25.0,1983,8.0,5.0,1,0,1,1.0,0,2018,1,1,0,1,0,0,0,0,1,0
27.0,1984,9.5,4.9,1,1,1,1.0,1,2018,1,0,0,1,0,0,0,0,1,0
34.0,1968,9.9,3.0,1,1,1,2.0,1,2013,0,1,0,0,0,1,0,0,1,0
30.0,1984,12.0,5.0,1,0,1,1.0,0,2014,1,0,0,1,0,0,0,0,1,0
42.0,1998,13.8,4.1,1,1,1,3.0,1,2021,1,1,0,1,0,0,1,0,0,0
27.0,1978,10.9,3.0,1,0,1,2.0,1,2017,1,1,0,0,0,0,1,0,0,0
43.0,1970,12.0,7.0,1,1,1,2.0,1,2018,1,0,0,1,0,0,0,0,1,0
25.0,1988,9.0,4.0,1,0,1,1.0,0,2014,1,0,0,1,0,0,0,0,1,0
33.24,1968,10.0,5.0,1,0,1,1.0,1,2021,1,1,0,0,0,0,0,1,0,0
39.0,2002,13.0,6.3,1,1,1,3.0,1,2021,1,1,0,1,0,0,0,0,1,0
30.0,1978,11.0,4.5,1,1,1,2.0,1,2022,1,0,0,0,1,0,0,0,1,0
32.0,1974,11.0,5.0,1,1,1,2.0,1,2020,1,1,0,0,1,0,0,0,0,1
30.0,1994,10.5,4.0,1,1,1,2.0,1,2019,1,1,0,0,0,0,0,0,1,0
32.0,1977,9.9,3.75,1,1,1,2.0,1,2018,1,1,0,0,1,0,0,0,1,0
24.0,1964,7.5,4.0,1,0,1,1.0,0,2015,1,1,0,0,0,0,0,0,1,0
48.0,1985,13.5,6.6,1,1,1,3.0,1,2015,1,1,0,0,0,1,1,0,0,0
32.0,1978,10.0,4.5,1,1,1,2.0,1,2022,1,1,0,1,0,0,1,0,0,0
18.2,1989,5.9,4.0,1,0,0,0.0,0,2012,1,0,0,0,0,0,1,0,0,0
43.5,2005,14.5,6.2,1,1,1,3.0,1,2022,1,1,0,1,0,0,1,0,0,0
24.0,1979,8.9,4.0,1,0,1,1.0,1,2018,1,0,0,1,0,0,0,0,1,0
27.0,1986,8.8,4.0,1,1,1,2.0,1,2016,1,0,0,0,0,0,1,0,0,0
30.0,1986,10.83,5.25,1,1,1,1.0,1,2022,1,0,1,1,0,0,0,0,1,0
37.0,2009,12.1,4.1,1,1,1,2.0,1,2016,1,1,0,0,0,0,1,0,0,0
30.0,1984,11.5,5.5,1,1,1,1.0,1,2019,1,0,0,0,0,0,0,0,1,0
22.0,1970,8.0,3.5,1,0,0,1.0,0,2010,1,1,0,0,0,1,0,0,1,0
34.0,1985,11.0,6.0,1,1,1,2.0,1,2017,1,1,0,1,0,0,1,0,0,0
18.0,1982,8.0,2.5,1,0,1,1.0,0,2015,1,1,0,0,0,0,0,0,1,0
35.0,1974,11.0,4.0,1,0,1,1.0,1,2019,1,1,0,1,0,0,0,0,1,0
22.0,1985,8.0,3.5,1,0,1,1.0,0,2013,1,1,0,1,0,0,1,0,0,0
29.0,1977,11.0,3.0,1,1,1,1.0,1,2011,1,1,0,1,0,0,0,0,1,0
30.0,1983,10.33,4.6,1,0,1,1.0,1,2021,1,1,0,1,0,0,0,0,1,0
35.0,1986,11.67,5.0,1,1,1,1.0,1,2019,1,0,0,1,0,0,0,0,1,0
28.8,1985,10.3,3.8,1,1,1,1.0,1,2015,1,1,0,1,0,0,1,0,0,0
35.0,1989,11.5,6.0,1,1,1,2.0,1,2011,1,1,0,1,0,0,1,0,0,0
28.25,1980,10.25,4.5,1,1,1,1.0,1,2020,1,1,0,1,0,0,0,0,1,0
43.3,1990,13.6,6.0,1,1,1,3.0,1,2013,0,1,0,1,0,0,1,0,0,0
30.0,1968,9.0,5.0,1,1,1,1.0,1,2013,1,1,0,1,0,0,0,0,1,0
16.0,1970,6.0,3.0,1,0,1,1.0,0,2015,1,0,0,1,0,0,1,0,0,0
28.0,1990,14.5,2.8,0,0,1,2.0,0,2019,1,1,0,0,0,0,0,0,1,0
51.0,1987,15.0,6.0,1,1,1,3.0,1,2019,1,0,0,0,1,0,0,1,0,0
27.0,1975,9.0,3.11,1,0,1,1.0,1,2013,1,1,0,1,0,0,0,0,1,0
26.1,1996,7.9,1.8,1,0,1,1.0,0,2015,1,0,0,0,0,0,1,0,0,0
30.9,1965,9.1,3.1,1,1,1,0.0,1,2017,1,0,0,1,0,0,0,0,1,0
30.0,1971,9.4,5.0,1,1,1,1.0,1,2013,1,0,0,1,0,0,0,0,1,0
26.0,1994,11.0,6.0,1,0,1,0.0,0,2019,1,1,0,0,0,0,1,0,0,0
30.0,2007,10.1,4.5,1,1,1,3.0,1,2018,1,1,0,0,0,0,1,0,0,0
28.0,1975,9.6,4.0,1,0,1,2.0,1,2016,1,0,0,1,0,0,0,0,0,0
28.0,1986,9.0,5.5,1,0,1,1.0,0,2019,1,0,0,1,0,0,0,0,1,0
30.0,1981,9.0,4.9,1,1,1,2.0,1,2011,1,1,0,0,1,0,1,0,0,0
27.0,1973,9.0,4.0,1,0,1,2.0,1,2016,1,1,0,1,0,0,0,0,1,0
38.0,1980,12.0,5.5,1,1,1,2.0,1,2022,1,1,0,1,0,0,0,1,0,0
30.0,1980,10.83,5.25,1,1,1,1.0,1,2016,1,1,0,1,0,0,1,0,0,0
21.0,1980,8.0,4.0,1,0,1,1.0,0,2013,1,1,0,0,0,0,0,0,1,0
38.0,2006,12.11,5.0,1,1,1,2.0,1,2017,1,1,0,0,0,0,1,0,0,0
35.0,1970,10.0,4.0,1,1,1,1.0,1,2014,1,1,0,1,0,0,0,0,1,0
42.0,1985,8.5,5.0,1,1,1,3.0,1,2014,1,1,0,0,0,0,0,0,1,0
43.0,1986,13.0,5.5,1,1,1,3.0,1,2021,1,1,0,0,0,1,0,1,0,0
35.0,1979,9.0,4.5,1,1,1,1.0,1,2015,1,1,0,1,0,0,0,0,1,0
44.7,1994,14.0,5.11,1,1,1,3.0,1,2020,1,0,0,0,0,0,0,0,0,0
36.0,1984,12.0,5.3,1,1,1,3.0,1,2022,1,1,0,1,0,0,0,0,1,0
44.2,1983,12.5,4.11,1,1,1,2.0,1,2022,1,0,0,0,1,0,0,0,1,0
43.0,1985,14.0,6.0,1,1,1,2.0,1,2022,1,1,0,1,0,0,0,0,1,0
30.0,1990,11.0,4.0,1,1,1,3.0,1,2018,1,1,0,1,0,0,1,0,0,0
42.0,1978,13.0,5.3,1,1,1,3.0,1,2017,1,1,0,0,0,1,0,0,1,0
50.0,1979,13.6,5.5,1,1,1,3.0,1,2021,1,1,0,1,0,0,0,1,0,0
30.0,1979,10.3,4.11,1,1,1,1.0,1,2021,1,1,0,0,0,0,1,0,0,0
26.0,1982,8.0,2.1,1,0,1,1.0,0,2020,1,0,1,0,0,0,0,0,1,0
39.7,1983,12.7,5.7,1,1,1,2.0,1,2022,1,1,0,0,1,0,1,0,0,0
18.0,1979,8.5,2.5,1,0,1,0.0,0,2016,1,0,1,0,0,0,1,0,0,0
16.9,1960,6.3,3.9,1,0,0,0.0,0,2022,1,0,1,0,0,0,0,0,1,0
30.0,1983,10.1,5.0,1,0,1,1.0,1,2014,1,1,0,1,0,0,1,0,0,0
34.0,1986,11.7,5.5,1,1,1,3.0,1,2022,1,1,0,1,0,0,1,0,0,0
27.0,1993,9.8,3.5,1,1,1,2.0,1,2020,1,1,0,1,0,0,0,0,1,0
52.0,1996,15.0,6.0,1,1,1,4.0,1,2019,1,1,0,1,0,0,0,0,1,0
35.0,1971,10.0,4.0,1,1,1,2.0,1,2022,1,1,0,1,0,0,0,0,1,0
28.0,1983,9.0,4.0,1,1,1,2.0,1,2017,1,1,0,1,0,0,0,0,1,0
28.3,1986,10.3,4.8,1,1,1,1.0,1,2022,1,1,0,1,0,0,1,0,0,0
41.0,1977,12.9,6.0,1,1,1,2.0,1,2018,1,1,0,0,0,0,0,0,0,1
25.0,1978,8.6,3.8,1,0,1,1.0,0,2019,1,1,0,1,0,0,0,0,1,0
29.0,1967,8.0,4.2,1,1,1,2.0,1,2015,1,1,0,1,0,0,0,0,1,0
22.0,1988,8.0,2.0,1,0,1,1.0,0,2013,1,0,1,0,1,0,0,0,1,0
25.0,2009,8.0,4.0,1,0,1,1.0,1,2022,1,1,0,1,0,0,1,0,0,0
28.0,1986,11.0,5.17,1,1,1,1.0,1,2022,1,1,0,1,0,0,0,0,1,0
36.0,1989,15.1,2.0,1,1,2,3.0,1,2017,1,1,0,0,0,0,0,0,1,0
26.0,1985,9.0,4.5,1,0,1,1.0,0,2022,1,1,0,1,0,0,1,0,0,0
20.75,2002,8.25,1.75,1,0,1,1.0,0,2022,1,1,0,0,0,0,1,0,0,0
25.0,1979,9.2,3.6,1,0,1,2.0,0,2012,1,1,0,1,0,0,1,0,0,0
33.0,1966,10.0,5.0,1,1,1,1.0,1,2022,1,1,0,0,0,0,0,0,1,0
30.0,1987,14.0,2.0,0,0,1,3.0,0,2016,1,0,0,0,0,0,0,0,1,0
38.0,1980,12.0,6.8,1,1,1,3.0,1,2018,1,0,0,1,0,0,0,0,1,0
25.0,1976,8.0,4.0,1,0,1,1.0,0,2021,1,0,0,1,0,0,0,0,1,0
25.0,1985,8.0,5.0,1,0,1,1.0,0,2012,1,0,1,0,0,0,0,0,1,0
25.0,1978,8.0,4.0,1,0,1,1.0,1,2012,1,1,0,1,0,0,0,0,1,0
45.0,2002,14.0,5.5,1,1,1,4.0,1,2014,1,1,0,1,0,0,1,0,0,0
27.0,1972,8.0,5.0,1,0,1,0.0,0,2014,1,1,0,1,0,0,1,0,0,0
25.5,1985,9.0,3.4,1,0,1,1.0,1,2014,1,0,0,1,0,0,1,0,0,0
42.0,1984,13.0,5.0,1,1,1,3.0,1,2012,1,1,0,0,1,0,0,0,1,0
29.0,1987,10.6,4.8,1,1,1,2.0,1,2012,1,1,0,1,0,0,1,0,0,0
29.0,1970,9.0,5.0,1,0,1,1.0,1,2010,1,1,0,1,0,0,0,1,0,0
38.0,1974,11.7,5.8,1,1,1,4.0,1,2013,1,1,0,0,0,1,0,0,1,0
35.0,2011,11.5,7.0,1,1,1,2.0,1,2018,1,0,0,0,0,0,1,0,0,0
27.0,1987,9.0,3.3,1,0,1,2.0,0,2021,1,1,0,1,0,0,0,0,1,0
35.7,1994,11.9,6.6,1,1,1,2.0,1,2013,1,0,0,1,0,0,1,0,0,0
35.0,1994,11.8,4.5,1,1,1,3.0,1,2020,1,1,0,0,0,0,0,0,1,0
45.5,1990,12.75,5.1,1,1,1,5.0,1,2018,1,0,1,1,0,0,1,0,0,0
30.0,1983,10.9,4.5,1,1,1,1.0,1,2021,1,1,0,1,0,0,0,0,1,0
33.0,1980,10.9,4.5,1,1,1,2.0,1,2021,1,1,0,0,0,0,0,0,1,0
38.0,1961,10.0,4.9,1,1,1,1.0,1,2014,0,1,0,1,0,0,1,0,0,0
29.0,1986,10.5,4.2,1,1,1,4.0,1,2014,1,1,0,1,0,0,0,0,1,0
43.0,1984,13.1,6.0,1,1,1,2.0,1,2017,1,1,0,0,1,0,1,0,0,0
26.3,1980,8.5,3.8,1,0,1,1.0,0,2022,1,1,0,0,0,0,0,0,1,0
32.92,1975,10.0,7.58,1,0,1,1.0,1,2017,1,0,0,1,0,0,0,0,1,0
34.0,1997,11.6,4.5,1,1,1,1.0,1,2020,1,1,0,0,0,0,1,0,0,0
24.7,1969,8.0,3.5,1,0,0,2.0,0,2017,1,1,0,1,0,0,0,0,1,0
36.0,1983,12.0,4.3,1,1,1,1.0,1,2018,0,1,0,0,1,0,0,0,1,0
25.0,1978,8.0,3.11,1,0,1,1.0,0,2021,1,0,1,0,0,0,0,0,1,0
41.0,2004,13.5,5.5,1,1,1,2.0,1,2021,1,1,0,0,0,0,0,0,1,0
